0.0,0,1517122727.2401292,0,1517122727217603568,0,1517122727273062659,0,1517122727273062581,0,1517122727273062659,4,1517122727243463661,0,1517122727234869323
0.10083603858947754,1,1517122727.3409653,1,1517122727313566133,1,1517122727372723564,1,1517122727372723164,1,1517122727372723564,14,1517122727343374609,2,1517122727368236593
0.20170068740844727,2,1517122727.4418299,2,1517122727425598638,2,1517122727473245880,2,1517122727473241192,2,1517122727473245880,24,1517122727443532455,3,1517122727434992235
0.30253696441650391,3,1517122727.5426662,3,1517122727521435427,3,1517122727571435259,3,1517122727571443647,3,1517122727571435259,34,1517122727543390057,5,1517122727567974865
0.40340662002563477,4,1517122727.6435359,4,1517122727633356252,4,1517122727667910537,4,1517122727667917646,4,1517122727667910537,44,1517122727643449764,6,1517122727636826859
0.50434780120849609,5,1517122727.744477,5,1517122727745272775,5,1517122727765098522,5,1517122727765104813,5,1517122727765098522,54,1517122727743465187,8,1517122727767847921
0.60513091087341309,6,1517122727.8452601,6,1517122727841427586,6,1517122727866190640,6,1517122727866195463,6,1517122727866190640,64,1517122727843526495,9,1517122727834501705
0.7060847282409668,7,1517122727.946214,7,1517122727953123051,7,1517122727962601003,7,1517122727962608045,7,1517122727962601003,74,1517122727943747004,11,1517122727970879611
0.80681991577148438,8,1517122728.0469491,8,1517122728049063383,8,1517122728061425432,8,1517122728061430478,8,1517122728061425432,84,1517122728043455893,12,1517122728035008577
0.90778899192810059,9,1517122728.1479182,9,1517122728161290774,9,1517122728162762446,9,1517122728162773995,9,1517122728162762446,94,1517122728143346655,14,1517122728168403670
1.008530855178833,10,1517122728.2486601,10,1517122728257062235,10,1517122728259744815,10,1517122728259751689,10,1517122728259744815,105,1517122728253414877,15,1517122728234706174
1.1093957424163818,11,1517122728.349525,11,1517122728368835346,11,1517122728359297157,11,1517122728359306158,11,1517122728359297157,115,1517122728353324685,17,1517122728369041447
1.2102699279785156,12,1517122728.4503992,12,1517122728480743919,12,1517122728458242141,12,1517122728458245995,12,1517122728458242141,125,1517122728453400568,18,1517122728434539949
1.3113639354705811,13,1517122728.5514932,13,1517122728577010317,13,1517122728554579844,13,1517122728554585122,13,1517122728554579844,135,1517122728553561846,20,1517122728568253175
1.4119827747344971,14,1517122728.652112,14,1517122728688621708,14,1517122728654187239,14,1517122728654192256,14,1517122728654187239,145,1517122728653411750,21,1517122728636797410
1.512826681137085,15,1517122728.7529559,15,1517122728784500602,15,1517122728757496031,15,1517122728757501866,15,1517122728757496031,155,1517122728753419664,23,1517122728769053701
1.61366868019104,16,1517122728.8537979,16,1517122728896512249,16,1517122728854162133,16,1517122728854166694,16,1517122728854162133,165,1517122728853381644,24,1517122728834572116
1.7145528793334961,17,1517122728.9546821,17,1517122728992545399,17,1517122728954541768,17,1517122728954550279,17,1517122728954541768,175,1517122728953285458,26,1517122728971781807
1.8153867721557617,18,1517122729.055516,18,1517122729104402527,18,1517122729052191510,18,1517122729052196543,18,1517122729052191510,185,1517122729053322120,27,1517122729035507293
1.9162616729736328,19,1517122729.1563909,18,1517122729104402527,19,1517122729147077379,19,1517122729147081023,19,1517122729147077379,195,1517122729153300052,29,1517122729168456082
2.0170948505401611,20,1517122729.2572241,19,1517122729216281850,20,1517122729255692864,20,1517122729255703752,20,1517122729255692864,205,1517122729253707456,30,1517122729234881735
2.1179487705230713,21,1517122729.358078,20,1517122729312502914,21,1517122729355073752,21,1517122729355080640,21,1517122729355073752,215,1517122729353366572,32,1517122729367938583
2.2188069820404053,22,1517122729.4589362,21,1517122729424110851,22,1517122729455936627,22,1517122729455944546,22,1517122729455936627,226,1517122729463260642,33,1517122729434641792
2.3196630477905273,23,1517122729.5597923,22,1517122729520111074,23,1517122729567603893,23,1517122729567611549,23,1517122729567603893,236,1517122729563353683,35,1517122729568492740
2.420536994934082,24,1517122729.6606662,23,1517122729632071683,24,1517122729677159152,24,1517122729677168414,24,1517122729677159152,246,1517122729663933300,36,1517122729635089133
2.5213868618011475,25,1517122729.7615161,24,1517122729727975738,25,1517122729784620183,25,1517122729784626850,25,1517122729784620183,256,1517122729763335477,38,1517122729768083242
2.6222598552703857,26,1517122729.8623891,25,1517122729839982576,26,1517122729889343771,26,1517122729889361654,26,1517122729889343771,266,1517122729863308045,39,1517122729834769825
2.7230887413024902,27,1517122729.963218,26,1517122729935760088,27,1517122729994713334,27,1517122729994734286,27,1517122729994713334,276,1517122729963297370,41,1517122729968070233
2.8239727020263672,28,1517122730.0641019,27,1517122730047747938,28,1517122730100189924,28,1517122730100200733,28,1517122730100189924,286,1517122730063285750,42,1517122730034567184
2.9248199462890625,29,1517122730.1649492,28,1517122730159514756,29,1517122730200729563,29,1517122730200729583,29,1517122730200729563,296,1517122730163263949,44,1517122730167892604
3.0256907939910889,30,1517122730.26582,29,1517122730255448083,30,1517122730305623376,30,1517122730305625460,30,1517122730305623376,306,1517122730263322408,45,1517122730235214874
3.1265189647674561,31,1517122730.3666482,30,1517122730367394091,31,1517122730405956402,31,1517122730405962680,31,1517122730405956402,316,1517122730363233265,47,1517122730368154516
3.2273967266082764,32,1517122730.467526,31,1517122730463460260,32,1517122730512383968,32,1517122730512391855,32,1517122730512383968,326,1517122730463502919,48,1517122730434856445
3.3282568454742432,33,1517122730.5683861,32,1517122730575504260,33,1517122730620746752,33,1517122730620753418,33,1517122730620746752,337,1517122730573351043,50,1517122730568150943
3.4290828704833984,34,1517122730.6692121,33,1517122730671231832,33,1517122730620746752,33,1517122730620753418,33,1517122730620746752,347,1517122730673288301,52,1517122730701417126
3.5299458503723145,35,1517122730.7700751,34,1517122730783945321,34,1517122730724342113,34,1517122730724352048,34,1517122730724342113,357,1517122730773398302,53,1517122730768135591
3.6308128833770752,36,1517122730.8709421,35,1517122730894987453,35,1517122730832491690,35,1517122730832502423,35,1517122730832491690,367,1517122730873299980,55,1517122730901402940
3.7316548824310303,37,1517122730.9717841,36,1517122730990927570,36,1517122730931948400,36,1517122730931957068,36,1517122730931948400,377,1517122730973470897,56,1517122730971824070
3.8325128555297852,38,1517122731.0726421,37,1517122731103073813,37,1517122731043722379,37,1517122731043726141,37,1517122731043722379,387,1517122731074204878,58,1517122731101521425
3.933391809463501,39,1517122731.173521,38,1517122731198753153,38,1517122731146085154,38,1517122731146093152,38,1517122731146085154,397,1517122731173383721,59,1517122731168146985
4.0343227386474609,40,1517122731.274452,39,1517122731311304154,39,1517122731249797740,39,1517122731249802644,39,1517122731249797740,407,1517122731273491148,61,1517122731304182599
4.1350970268249512,41,1517122731.3752263,40,1517122731406762278,40,1517122731351530478,40,1517122731351535579,40,1517122731351530478,417,1517122731373323091,62,1517122731369121264
4.2359349727630615,42,1517122731.4760642,41,1517122731518519767,41,1517122731452149331,41,1517122731452149387,41,1517122731452149331,427,1517122731473385719,64,1517122731501277416
